time,poa_global
2020-04-16-18:09:00,0.0
2020-04-16-19:09:00,0.0
2020-04-16-20:09:00,0.0
2020-04-16-21:09:00,0.0
2020-04-16-22:09:00,0.0
2020-04-16-23:09:00,0.0
2020-04-17-00:09:00,0.0
2020-04-17-01:09:00,0.0
2020-04-17-02:09:00,0.0
2020-04-17-03:09:00,0.0
2020-04-17-04:09:00,14.48
2020-04-17-05:09:00,196.84
2020-04-17-06:09:00,459.44
2020-04-17-07:09:00,709.5899999999999
2020-04-17-08:09:00,903.87
2020-04-17-09:09:00,1026.47
2020-04-17-10:09:00,1076.29
2020-04-17-11:09:00,1061.44
2020-04-17-12:09:00,949.28
2020-04-17-13:09:00,784.44
2020-04-17-14:09:00,588.89
2020-04-17-15:09:00,291.3
2020-04-17-16:09:00,84.52
2020-04-17-17:09:00,0.0
2020-04-17-18:09:00,0.0
2020-04-17-19:09:00,0.0
2020-04-17-20:09:00,0.0
2020-04-17-21:09:00,0.0
2020-04-17-22:09:00,0.0
2020-04-17-23:09:00,0.0
2020-04-18-00:09:00,0.0
2020-04-18-01:09:00,0.0
2020-04-18-02:09:00,0.0
2020-04-18-03:09:00,0.0
2020-04-18-04:09:00,14.48
2020-04-18-05:09:00,190.37
2020-04-18-06:09:00,444.70000000000005
2020-04-18-07:09:00,664.14
2020-04-18-08:09:00,848.8
2020-04-18-09:09:00,981.36
2020-04-18-10:09:00,1058.84
2020-04-18-11:09:00,1026.25
2020-04-18-12:09:00,910.54
2020-04-18-13:09:00,709.31
2020-04-18-14:09:00,527.9300000000001
2020-04-18-15:09:00,302.56
2020-04-18-16:09:00,83.86
2020-04-18-17:09:00,0.0
2020-04-18-18:09:00,0.0
2020-04-18-19:09:00,0.0
2020-04-18-20:09:00,0.0
2020-04-18-21:09:00,0.0
2020-04-18-22:09:00,0.0
2020-04-18-23:09:00,0.0
2020-04-19-00:09:00,0.0
2020-04-19-01:09:00,0.0
2020-04-19-02:09:00,0.0
2020-04-19-03:09:00,0.0
2020-04-19-04:09:00,4.53
2020-04-19-05:09:00,187.93
2020-04-19-06:09:00,381.07
2020-04-19-07:09:00,450.29999999999995
2020-04-19-08:09:00,829.6700000000001
2020-04-19-09:09:00,883.5999999999999
2020-04-19-10:09:00,1054.33
2020-04-19-11:09:00,1085.41
2020-04-19-12:09:00,939.8900000000001
2020-04-19-13:09:00,733.99
2020-04-19-14:09:00,557.88
2020-04-19-15:09:00,283.12
2020-04-19-16:09:00,75.22
2020-04-19-17:09:00,0.0
2020-04-19-18:09:00,0.0
2020-04-19-19:09:00,0.0
2020-04-19-20:09:00,0.0
2020-04-19-21:09:00,0.0
2020-04-19-22:09:00,0.0
2020-04-19-23:09:00,0.0
2020-04-20-00:09:00,0.0
2020-04-20-01:09:00,0.0
2020-04-20-02:09:00,0.0
2020-04-20-03:09:00,0.0
2020-04-20-04:09:00,5.43
2020-04-20-05:09:00,161.35
2020-04-20-06:09:00,352.78
2020-04-20-07:09:00,659.03
2020-04-20-08:09:00,855.91
2020-04-20-09:09:00,917.9200000000001
2020-04-20-10:09:00,990.3199999999999
2020-04-20-11:09:00,687.45
2020-04-20-12:09:00,487.63
2020-04-20-13:09:00,435.72
2020-04-20-14:09:00,168.53
2020-04-20-15:09:00,45.4
2020-04-20-16:09:00,15.13
2020-04-20-17:09:00,0.0
2020-04-20-18:09:00,0.0
2020-04-20-19:09:00,0.0
2020-04-20-20:09:00,0.0
2020-04-20-21:09:00,0.0
2020-04-20-22:09:00,0.0
2020-04-20-23:09:00,0.0
2020-04-21-00:09:00,0.0
2020-04-21-01:09:00,0.0
2020-04-21-02:09:00,0.0
2020-04-21-03:09:00,0.0
2020-04-21-04:09:00,25.349999999999998
2020-04-21-05:09:00,109.33
2020-04-21-06:09:00,267.67
2020-04-21-07:09:00,264.52
2020-04-21-08:09:00,801.8299999999999
2020-04-21-09:09:00,774.91
2020-04-21-10:09:00,779.31
2020-04-21-11:09:00,750.8399999999999
2020-04-21-12:09:00,808.82
2020-04-21-13:09:00,669.73
2020-04-21-14:09:00,487.93999999999994
2020-04-21-15:09:00,268.23
2020-04-21-16:09:00,85.85
2020-04-21-17:09:00,0.0
2020-04-21-18:09:00,0.0
2020-04-21-19:09:00,0.0
2020-04-21-20:09:00,0.0
2020-04-21-21:09:00,0.0
2020-04-21-22:09:00,0.0
2020-04-21-23:09:00,0.0
2020-04-22-00:09:00,0.0
2020-04-22-01:09:00,0.0
2020-04-22-02:09:00,0.0
2020-04-22-03:09:00,0.0
2020-04-22-04:09:00,3.6199999999999997
2020-04-22-05:09:00,27.43
2020-04-22-06:09:00,183.26999999999998
2020-04-22-07:09:00,438.75
2020-04-22-08:09:00,731.96
2020-04-22-09:09:00,861.8800000000001
2020-04-22-10:09:00,522.6899999999999
2020-04-22-11:09:00,801.37
2020-04-22-12:09:00,755.3399999999999
2020-04-22-13:09:00,501.16999999999996
2020-04-22-14:09:00,195.42
2020-04-22-15:09:00,203.07
2020-04-22-16:09:00,84.9
2020-04-22-17:09:00,0.0
2020-04-22-18:09:00,0.0
2020-04-22-19:09:00,0.0
2020-04-22-20:09:00,0.0
2020-04-22-21:09:00,0.0
2020-04-22-22:09:00,0.0
2020-04-22-23:09:00,0.0
2020-04-23-00:09:00,0.0
2020-04-23-01:09:00,0.0
2020-04-23-02:09:00,0.0
2020-04-23-03:09:00,0.0
2020-04-23-04:09:00,8.139999999999999
2020-04-23-05:09:00,204.57999999999998
2020-04-23-06:09:00,400.6
2020-04-23-07:09:00,467.27000000000004
2020-04-23-08:09:00,829.51
2020-04-23-09:09:00,805.96
2020-04-23-10:09:00,1005.4300000000001
2020-04-23-11:09:00,1015.56
2020-04-23-12:09:00,803.26
2020-04-23-13:09:00,382.64
2020-04-23-14:09:00,319.94
2020-04-23-15:09:00,217.56
2020-04-23-16:09:00,87.03999999999999
2020-04-23-17:09:00,0.0
2020-04-23-18:09:00,0.0
2020-04-23-19:09:00,0.0
2020-04-23-20:09:00,0.0
2020-04-23-21:09:00,0.0
2020-04-23-22:09:00,0.0
2020-04-23-23:09:00,0.0
2020-04-24-00:09:00,0.0
2020-04-24-01:09:00,0.0
2020-04-24-02:09:00,0.0
2020-04-24-03:09:00,0.0
2020-04-24-04:09:00,29.860000000000003
2020-04-24-05:09:00,207.5
2020-04-24-06:09:00,455.53999999999996
2020-04-24-07:09:00,689.62
2020-04-24-08:09:00,880.44
2020-04-24-09:09:00,1000.93
2020-04-24-10:09:00,1083.26
2020-04-24-11:09:00,1078.54
2020-04-24-12:09:00,994.6700000000001
2020-04-24-13:09:00,796.52
2020-04-24-14:09:00,562.13
2020-04-24-15:09:00,317.9
2020-04-24-16:09:00,88.83
2020-04-24-17:09:00,0.0
2020-04-24-18:09:00,0.0
2020-04-24-19:09:00,0.0
2020-04-24-20:09:00,0.0
2020-04-24-21:09:00,0.0
2020-04-24-22:09:00,0.0
2020-04-24-23:09:00,0.0
2020-04-25-00:09:00,0.0
2020-04-25-01:09:00,0.0
2020-04-25-02:09:00,0.0
2020-04-25-03:09:00,0.0
2020-04-25-04:09:00,31.68
2020-04-25-05:09:00,211.7
2020-04-25-06:09:00,466.65000000000003
2020-04-25-07:09:00,698.9
2020-04-25-08:09:00,891.39
2020-04-25-09:09:00,1008.69
2020-04-25-10:09:00,1083.7
2020-04-25-11:09:00,1090.2
2020-04-25-12:09:00,989.11
2020-04-25-13:09:00,779.01
2020-04-25-14:09:00,460.4
2020-04-25-15:09:00,315.96
2020-04-25-16:09:00,89.94999999999999
2020-04-25-17:09:00,0.0
2020-04-25-18:09:00,0.0
2020-04-25-19:09:00,0.0
2020-04-25-20:09:00,0.0
2020-04-25-21:09:00,0.0
2020-04-25-22:09:00,0.0
2020-04-25-23:09:00,0.0
2020-04-26-00:09:00,0.0
2020-04-26-01:09:00,0.0
2020-04-26-02:09:00,0.0
2020-04-26-03:09:00,0.0
2020-04-26-04:09:00,14.48
2020-04-26-05:09:00,126.38999999999999
2020-04-26-06:09:00,428.7
2020-04-26-07:09:00,610.27
2020-04-26-08:09:00,540.07
2020-04-26-09:09:00,596.96
2020-04-26-10:09:00,795.56
2020-04-26-11:09:00,1026.88
2020-04-26-12:09:00,947.16
2020-04-26-13:09:00,732.66
2020-04-26-14:09:00,528.71
2020-04-26-15:09:00,204.57
2020-04-26-16:09:00,85.88
2020-04-26-17:09:00,0.0
2020-04-26-18:09:00,0.0
2020-04-26-19:09:00,0.0
2020-04-26-20:09:00,0.0
2020-04-26-21:09:00,0.0
2020-04-26-22:09:00,0.0
2020-04-26-23:09:00,0.0
2020-04-27-00:09:00,0.0
2020-04-27-01:09:00,0.0
2020-04-27-02:09:00,0.0
2020-04-27-03:09:00,0.0
2020-04-27-04:09:00,33.49
2020-04-27-05:09:00,204.78
2020-04-27-06:09:00,450.37
2020-04-27-07:09:00,683.0799999999999
2020-04-27-08:09:00,881.32
2020-04-27-09:09:00,1002.1100000000001
2020-04-27-10:09:00,1082.37
2020-04-27-11:09:00,1074.71
2020-04-27-12:09:00,970.51
2020-04-27-13:09:00,789.92
2020-04-27-14:09:00,542.43
2020-04-27-15:09:00,310.73
2020-04-27-16:09:00,90.19
2020-04-27-17:09:00,0.0
2020-04-27-18:09:00,0.0
2020-04-27-19:09:00,0.0
2020-04-27-20:09:00,0.0
2020-04-27-21:09:00,0.0
2020-04-27-22:09:00,0.0
2020-04-27-23:09:00,0.0
2020-04-28-00:09:00,0.0
2020-04-28-01:09:00,0.0
2020-04-28-02:09:00,0.0
2020-04-28-03:09:00,0.0
2020-04-28-04:09:00,34.39
2020-04-28-05:09:00,205.56
2020-04-28-06:09:00,454.22
2020-04-28-07:09:00,694.26
2020-04-28-08:09:00,885.01
2020-04-28-09:09:00,1021.9399999999999
2020-04-28-10:09:00,1080.18
2020-04-28-11:09:00,1056.6399999999999
2020-04-28-12:09:00,933.4
2020-04-28-13:09:00,766.3
2020-04-28-14:09:00,567.98
2020-04-28-15:09:00,316.05
2020-04-28-16:09:00,91.08000000000001
2020-04-28-17:09:00,0.0
2020-04-28-18:09:00,0.0
2020-04-28-19:09:00,0.0
2020-04-28-20:09:00,0.0
2020-04-28-21:09:00,0.0
2020-04-28-22:09:00,0.0
2020-04-28-23:09:00,0.0
2020-04-29-00:09:00,0.0
2020-04-29-01:09:00,0.0
2020-04-29-02:09:00,0.0
2020-04-29-03:09:00,0.0
2020-04-29-04:09:00,36.21
2020-04-29-05:09:00,107.02000000000001
2020-04-29-06:09:00,210.60999999999999
2020-04-29-07:09:00,407.66999999999996
2020-04-29-08:09:00,865.67
2020-04-29-09:09:00,816.25
2020-04-29-10:09:00,1001.01
2020-04-29-11:09:00,1027.46
2020-04-29-12:09:00,917.1200000000001
2020-04-29-13:09:00,582.91
2020-04-29-14:09:00,294.61
2020-04-29-15:09:00,257.84000000000003
2020-04-29-16:09:00,91.55
2020-04-29-17:09:00,0.0
2020-04-29-18:09:00,0.0
2020-04-29-19:09:00,0.0
2020-04-29-20:09:00,0.0
2020-04-29-21:09:00,0.0
2020-04-29-22:09:00,0.0
2020-04-29-23:09:00,0.0
2020-04-30-00:09:00,0.0
2020-04-30-01:09:00,0.0
2020-04-30-02:09:00,0.0
2020-04-30-03:09:00,0.0
2020-04-30-04:09:00,37.11
2020-04-30-05:09:00,221.16000000000003
2020-04-30-06:09:00,470.41999999999996
2020-04-30-07:09:00,703.76
2020-04-30-08:09:00,884.8
2020-04-30-09:09:00,956.37
2020-04-30-10:09:00,1078.36
2020-04-30-11:09:00,1060.48
2020-04-30-12:09:00,947.73
2020-04-30-13:09:00,769.52
2020-04-30-14:09:00,416.88
2020-04-30-15:09:00,276.26
2020-04-30-16:09:00,93.1
2020-04-30-17:09:00,0.0
2020-04-30-18:09:00,0.0
2020-04-30-19:09:00,0.0
2020-04-30-20:09:00,0.0
2020-04-30-21:09:00,0.0
2020-04-30-22:09:00,0.0
2020-04-30-23:09:00,0.0
2020-05-01-00:09:00,0.0
2020-05-01-01:09:00,0.0
2020-05-01-02:09:00,0.0
2020-05-01-03:09:00,0.0
2020-05-01-04:09:00,38.92
2020-05-01-05:09:00,209.85000000000002
2020-05-01-06:09:00,475.47
2020-05-01-07:09:00,703.3399999999999
2020-05-01-08:09:00,842.86
2020-05-01-09:09:00,1001.49
2020-05-01-10:09:00,1057.11
2020-05-01-11:09:00,1021.0
2020-05-01-12:09:00,917.8399999999999
2020-05-01-13:09:00,741.8399999999999
2020-05-01-14:09:00,499.45000000000005
2020-05-01-15:09:00,314.37
2020-05-01-16:09:00,93.81
2020-05-01-17:09:00,0.0
2020-05-01-18:09:00,0.0
2020-05-01-19:09:00,0.0
2020-05-01-20:09:00,0.0
2020-05-01-21:09:00,0.0
2020-05-01-22:09:00,0.0
2020-05-01-23:09:00,0.0
2020-05-02-00:09:00,0.0
2020-05-02-01:09:00,0.0
2020-05-02-02:09:00,0.0
2020-05-02-03:09:00,0.0
2020-05-02-04:09:00,40.72
2020-05-02-05:09:00,70.0
2020-05-02-06:09:00,347.91999999999996
2020-05-02-07:09:00,618.86
2020-05-02-08:09:00,811.23
2020-05-02-09:09:00,815.2
2020-05-02-10:09:00,924.3499999999999
2020-05-02-11:09:00,808.48
2020-05-02-12:09:00,956.49
2020-05-02-13:09:00,752.7099999999999
2020-05-02-14:09:00,509.90000000000003
2020-05-02-15:09:00,297.39
2020-05-02-16:09:00,92.39000000000001
2020-05-02-17:09:00,0.0
2020-05-02-18:09:00,0.0
2020-05-02-19:09:00,0.0
2020-05-02-20:09:00,0.0
2020-05-02-21:09:00,0.0
2020-05-02-22:09:00,0.0
2020-05-02-23:09:00,0.0
2020-05-03-00:09:00,0.0
2020-05-03-01:09:00,0.0
2020-05-03-02:09:00,0.0
2020-05-03-03:09:00,0.0
2020-05-03-04:09:00,40.72
2020-05-03-05:09:00,226.23000000000002
2020-05-03-06:09:00,464.40999999999997
2020-05-03-07:09:00,664.75
2020-05-03-08:09:00,845.8699999999999
2020-05-03-09:09:00,969.64
2020-05-03-10:09:00,1059.43
2020-05-03-11:09:00,1047.18
2020-05-03-12:09:00,956.83
2020-05-03-13:09:00,536.1800000000001
2020-05-03-14:09:00,340.63000000000005
2020-05-03-15:09:00,252.51000000000002
2020-05-03-16:09:00,94.01
2020-05-03-17:09:00,0.0
2020-05-03-18:09:00,0.0
2020-05-03-19:09:00,0.0
2020-05-03-20:09:00,0.0
2020-05-03-21:09:00,0.0
2020-05-03-22:09:00,0.0
2020-05-03-23:09:00,0.0
2020-05-04-00:09:00,0.0
2020-05-04-01:09:00,0.0
2020-05-04-02:09:00,0.0
2020-05-04-03:09:00,0.0
2020-05-04-04:09:00,44.349999999999994
2020-05-04-05:09:00,179.33999999999997
2020-05-04-06:09:00,278.08000000000004
2020-05-04-07:09:00,489.61
2020-05-04-08:09:00,499.44
2020-05-04-09:09:00,858.6700000000001
2020-05-04-10:09:00,824.9100000000001
2020-05-04-11:09:00,1008.87
2020-05-04-12:09:00,824.3399999999999
2020-05-04-13:09:00,347.7
2020-05-04-14:09:00,87.98
2020-05-04-15:09:00,191.28
2020-05-04-16:09:00,65.02
2020-05-04-17:09:00,0.0
2020-05-04-18:09:00,0.0
2020-05-04-19:09:00,0.0
2020-05-04-20:09:00,0.0
2020-05-04-21:09:00,0.0
2020-05-04-22:09:00,0.0
2020-05-04-23:09:00,0.0
2020-05-05-00:09:00,0.0
2020-05-05-01:09:00,0.0
2020-05-05-02:09:00,0.0
2020-05-05-03:09:00,0.0
2020-05-05-04:09:00,42.54
2020-05-05-05:09:00,228.73
2020-05-05-06:09:00,475.06
2020-05-05-07:09:00,706.14
2020-05-05-08:09:00,898.3699999999999
2020-05-05-09:09:00,1017.1
2020-05-05-10:09:00,1095.81
2020-05-05-11:09:00,1086.1799999999998
2020-05-05-12:09:00,982.15
2020-05-05-13:09:00,807.37
2020-05-05-14:09:00,568.4
2020-05-05-15:09:00,329.73
2020-05-05-16:09:00,97.60000000000001
2020-05-05-17:09:00,0.0
2020-05-05-18:09:00,0.0
2020-05-05-19:09:00,0.0
2020-05-05-20:09:00,0.0
2020-05-05-21:09:00,0.0
2020-05-05-22:09:00,0.0
2020-05-05-23:09:00,0.0
2020-05-06-00:09:00,0.0
2020-05-06-01:09:00,0.0
2020-05-06-02:09:00,0.0
2020-05-06-03:09:00,0.0
2020-05-06-04:09:00,44.349999999999994
2020-05-06-05:09:00,219.11
2020-05-06-06:09:00,455.01
2020-05-06-07:09:00,667.79
2020-05-06-08:09:00,854.36
2020-05-06-09:09:00,983.9200000000001
2020-05-06-10:09:00,1065.88
2020-05-06-11:09:00,1042.32
2020-05-06-12:09:00,941.2199999999999
2020-05-06-13:09:00,788.39
2020-05-06-14:09:00,543.84
2020-05-06-15:09:00,320.66
2020-05-06-16:09:00,96.35000000000001
2020-05-06-17:09:00,0.0
2020-05-06-18:09:00,0.0
2020-05-06-19:09:00,0.0
2020-05-06-20:09:00,0.0
2020-05-06-21:09:00,0.0
2020-05-06-22:09:00,0.0
2020-05-06-23:09:00,0.0
2020-05-07-00:09:00,0.0
2020-05-07-01:09:00,0.0
2020-05-07-02:09:00,0.0
2020-05-07-03:09:00,0.0
2020-05-07-04:09:00,41.64
2020-05-07-05:09:00,205.64999999999998
2020-05-07-06:09:00,154.18
2020-05-07-07:09:00,295.23
2020-05-07-08:09:00,684.05
2020-05-07-09:09:00,713.04
2020-05-07-10:09:00,487.17
2020-05-07-11:09:00,509.73999999999995
2020-05-07-12:09:00,191.09
2020-05-07-13:09:00,363.75
2020-05-07-14:09:00,209.29000000000002
2020-05-07-15:09:00,139.5
2020-05-07-16:09:00,92.61
2020-05-07-17:09:00,0.0
2020-05-07-18:09:00,0.0
2020-05-07-19:09:00,0.0
2020-05-07-20:09:00,0.0
2020-05-07-21:09:00,0.0
2020-05-07-22:09:00,0.0
2020-05-07-23:09:00,0.0
2020-05-08-00:09:00,0.0
2020-05-08-01:09:00,0.0
2020-05-08-02:09:00,0.0
2020-05-08-03:09:00,0.0
2020-05-08-04:09:00,45.25
2020-05-08-05:09:00,232.5
2020-05-08-06:09:00,476.03999999999996
2020-05-08-07:09:00,709.32
2020-05-08-08:09:00,886.74
2020-05-08-09:09:00,1008.19
2020-05-08-10:09:00,1074.51
2020-05-08-11:09:00,1033.46
2020-05-08-12:09:00,978.16
2020-05-08-13:09:00,765.78
2020-05-08-14:09:00,538.98
2020-05-08-15:09:00,325.71
2020-05-08-16:09:00,100.11
2020-05-08-17:09:00,0.0
2020-05-08-18:09:00,0.0
2020-05-08-19:09:00,0.0
2020-05-08-20:09:00,0.0
2020-05-08-21:09:00,0.0
2020-05-08-22:09:00,0.0
2020-05-08-23:09:00,0.0
2020-05-09-00:09:00,0.0
2020-05-09-01:09:00,0.0
2020-05-09-02:09:00,0.0
2020-05-09-03:09:00,0.0
2020-05-09-04:09:00,47.07
2020-05-09-05:09:00,234.01
2020-05-09-06:09:00,471.98
2020-05-09-07:09:00,701.34
2020-05-09-08:09:00,871.82
2020-05-09-09:09:00,991.6
2020-05-09-10:09:00,1055.63
2020-05-09-11:09:00,1014.55
2020-05-09-12:09:00,917.5200000000001
2020-05-09-13:09:00,713.63
2020-05-09-14:09:00,524.23
2020-05-09-15:09:00,318.4
2020-05-09-16:09:00,100.87
2020-05-09-17:09:00,0.0
2020-05-09-18:09:00,0.0
2020-05-09-19:09:00,0.0
2020-05-09-20:09:00,0.0
2020-05-09-21:09:00,0.0
2020-05-09-22:09:00,0.0
2020-05-09-23:09:00,0.0
2020-05-10-00:09:00,0.0
2020-05-10-01:09:00,0.0
2020-05-10-02:09:00,0.0
2020-05-10-03:09:00,0.0
2020-05-10-04:09:00,50.68
2020-05-10-05:09:00,222.49
2020-05-10-06:09:00,393.59000000000003
2020-05-10-07:09:00,415.96000000000004
2020-05-10-08:09:00,539.4300000000001
2020-05-10-09:09:00,885.8599999999999
2020-05-10-10:09:00,937.75
2020-05-10-11:09:00,848.8700000000001
2020-05-10-12:09:00,960.56
2020-05-10-13:09:00,469.47
2020-05-10-14:09:00,397.95
2020-05-10-15:09:00,248.17000000000002
2020-05-10-16:09:00,98.64999999999999
2020-05-10-17:09:00,0.0
2020-05-10-18:09:00,0.0
2020-05-10-19:09:00,0.0
2020-05-10-20:09:00,0.0
2020-05-10-21:09:00,0.0
2020-05-10-22:09:00,0.0
2020-05-10-23:09:00,0.0
2020-05-11-00:09:00,0.0
2020-05-11-01:09:00,0.0
2020-05-11-02:09:00,0.0
2020-05-11-03:09:00,0.0
2020-05-11-04:09:00,48.87
2020-05-11-05:09:00,182.41
2020-05-11-06:09:00,402.52
2020-05-11-07:09:00,668.36
2020-05-11-08:09:00,855.8199999999999
2020-05-11-09:09:00,983.6400000000001
2020-05-11-10:09:00,1053.98
2020-05-11-11:09:00,1046.6399999999999
2020-05-11-12:09:00,966.38
2020-05-11-13:09:00,755.3199999999999
2020-05-11-14:09:00,524.94
2020-05-11-15:09:00,322.47
2020-05-11-16:09:00,101.92999999999999
2020-05-11-17:09:00,0.0
2020-05-11-18:09:00,0.0
2020-05-11-19:09:00,0.0
2020-05-11-20:09:00,0.0
2020-05-11-21:09:00,0.0
2020-05-11-22:09:00,0.0
2020-05-11-23:09:00,0.0
2020-05-12-00:09:00,0.0
2020-05-12-01:09:00,0.0
2020-05-12-02:09:00,0.0
2020-05-12-03:09:00,0.0
2020-05-12-04:09:00,55.21
2020-05-12-05:09:00,191.92
2020-05-12-06:09:00,375.3
2020-05-12-07:09:00,633.74
2020-05-12-08:09:00,658.76
2020-05-12-09:09:00,875.67
2020-05-12-10:09:00,965.81
2020-05-12-11:09:00,850.71
2020-05-12-12:09:00,782.54
2020-05-12-13:09:00,667.4599999999999
2020-05-12-14:09:00,410.33000000000004
2020-05-12-15:09:00,260.85
2020-05-12-16:09:00,97.57
2020-05-12-17:09:00,0.0
2020-05-12-18:09:00,0.0
2020-05-12-19:09:00,0.0
2020-05-12-20:09:00,0.0
2020-05-12-21:09:00,0.0
2020-05-12-22:09:00,0.0
2020-05-12-23:09:00,0.0
2020-05-13-00:09:00,0.0
2020-05-13-01:09:00,0.0
2020-05-13-02:09:00,0.0
2020-05-13-03:09:00,0.0
2020-05-13-04:09:00,45.25
2020-05-13-05:09:00,237.85000000000002
2020-05-13-06:09:00,475.93
2020-05-13-07:09:00,706.1400000000001
2020-05-13-08:09:00,899.03
2020-05-13-09:09:00,1021.75
2020-05-13-10:09:00,1099.19
2020-05-13-11:09:00,1057.75
2020-05-13-12:09:00,980.1600000000001
2020-05-13-13:09:00,777.36
2020-05-13-14:09:00,549.14
2020-05-13-15:09:00,327.37
2020-05-13-16:09:00,104.9
2020-05-13-17:09:00,0.0
2020-05-13-18:09:00,0.0
2020-05-13-19:09:00,0.0
2020-05-13-20:09:00,0.0
2020-05-13-21:09:00,0.0
2020-05-13-22:09:00,0.0
2020-05-13-23:09:00,0.0
2020-05-14-00:09:00,0.0
2020-05-14-01:09:00,0.0
2020-05-14-02:09:00,0.0
2020-05-14-03:09:00,0.0
2020-05-14-04:09:00,54.3
2020-05-14-05:09:00,206.51
2020-05-14-06:09:00,422.2
2020-05-14-07:09:00,649.39
2020-05-14-08:09:00,835.19
2020-05-14-09:09:00,960.05
2020-05-14-10:09:00,1076.58
2020-05-14-11:09:00,1032.14
2020-05-14-12:09:00,908.8299999999999
2020-05-14-13:09:00,729.42
2020-05-14-14:09:00,518.48
2020-05-14-15:09:00,304.88
2020-05-14-16:09:00,103.13
2020-05-14-17:09:00,0.0
2020-05-14-18:09:00,0.0
2020-05-14-19:09:00,0.0
2020-05-14-20:09:00,0.0
2020-05-14-21:09:00,0.0
2020-05-14-22:09:00,0.0
2020-05-14-23:09:00,0.0
2020-05-15-00:09:00,0.0
2020-05-15-01:09:00,0.0
2020-05-15-02:09:00,0.0
2020-05-15-03:09:00,0.0
2020-05-15-04:09:00,56.11
2020-05-15-05:09:00,200.09
2020-05-15-06:09:00,402.58000000000004
2020-05-15-07:09:00,621.29
2020-05-15-08:09:00,806.52
2020-05-15-09:09:00,952.22
2020-05-15-10:09:00,1021.04
2020-05-15-11:09:00,1004.3
2020-05-15-12:09:00,898.27
2020-05-15-13:09:00,713.5
2020-05-15-14:09:00,517.81
2020-05-15-15:09:00,318.36
2020-05-15-16:09:00,106.21000000000001
2020-05-15-17:09:00,8.139999999999999
2020-05-15-18:09:00,0.0
2020-05-15-19:09:00,0.0
2020-05-15-20:09:00,0.0
2020-05-15-21:09:00,0.0
2020-05-15-22:09:00,0.0
2020-05-15-23:09:00,0.0
2020-05-16-00:09:00,0.0
2020-05-16-01:09:00,0.0
2020-05-16-02:09:00,0.0
2020-05-16-03:09:00,0.0
2020-05-16-04:09:00,56.11
2020-05-16-05:09:00,208.93
2020-05-16-06:09:00,422.5
2020-05-16-07:09:00,659.04
2020-05-16-08:09:00,836.59
2020-05-16-09:09:00,954.6700000000001
2020-05-16-10:09:00,1040.61
2020-05-16-11:09:00,1010.88
2020-05-16-12:09:00,920.4200000000001
2020-05-16-13:09:00,714.99
2020-05-16-14:09:00,512.93
2020-05-16-15:09:00,309.49
2020-05-16-16:09:00,109.17
2020-05-16-17:09:00,8.139999999999999
2020-05-16-18:09:00,0.0
2020-05-16-19:09:00,0.0
2020-05-16-20:09:00,0.0
2020-05-16-21:09:00,0.0
2020-05-16-22:09:00,0.0
2020-05-16-23:09:00,0.0
2020-05-17-00:09:00,0.0
2020-05-17-01:09:00,0.0
2020-05-17-02:09:00,0.0
2020-05-17-03:09:00,0.0
2020-05-17-04:09:00,56.11
2020-05-17-05:09:00,192.35
2020-05-17-06:09:00,358.13
2020-05-17-07:09:00,645.02
2020-05-17-08:09:00,768.72
2020-05-17-09:09:00,959.25
2020-05-17-10:09:00,987.45
2020-05-17-11:09:00,971.02
2020-05-17-12:09:00,863.6199999999999
2020-05-17-13:09:00,685.83
2020-05-17-14:09:00,505.63
2020-05-17-15:09:00,309.11
2020-05-17-16:09:00,108.95
2020-05-17-17:09:00,9.05
2020-05-17-18:09:00,0.0
2020-05-17-19:09:00,0.0
2020-05-17-20:09:00,0.0
2020-05-17-21:09:00,0.0
2020-05-17-22:09:00,0.0
2020-05-17-23:09:00,0.0
2020-05-18-00:09:00,0.0
2020-05-18-01:09:00,0.0
2020-05-18-02:09:00,0.0
2020-05-18-03:09:00,0.0
2020-05-18-04:09:00,60.64
2020-05-18-05:09:00,209.65999999999997
2020-05-18-06:09:00,432.54
2020-05-18-07:09:00,634.86
2020-05-18-08:09:00,833.0699999999999
2020-05-18-09:09:00,989.0600000000001
2020-05-18-10:09:00,1063.76
2020-05-18-11:09:00,1058.68
2020-05-18-12:09:00,957.76
2020-05-18-13:09:00,740.7
2020-05-18-14:09:00,544.9100000000001
2020-05-18-15:09:00,324.13
2020-05-18-16:09:00,108.69999999999999
2020-05-18-17:09:00,10.86
2020-05-18-18:09:00,0.0
2020-05-18-19:09:00,0.0
2020-05-18-20:09:00,0.0
2020-05-18-21:09:00,0.0
2020-05-18-22:09:00,0.0
2020-05-18-23:09:00,0.0
2020-05-19-00:09:00,0.0
2020-05-19-01:09:00,0.0
2020-05-19-02:09:00,0.0
2020-05-19-03:09:00,0.0
2020-05-19-04:09:00,58.83
2020-05-19-05:09:00,179.93999999999997
2020-05-19-06:09:00,402.65
2020-05-19-07:09:00,650.64
2020-05-19-08:09:00,806.49
2020-05-19-09:09:00,1020.76
2020-05-19-10:09:00,1013.35
2020-05-19-11:09:00,996.56
2020-05-19-12:09:00,852.9200000000001
2020-05-19-13:09:00,681.16
2020-05-19-14:09:00,499.86
2020-05-19-15:09:00,329.03999999999996
2020-05-19-16:09:00,105.41
2020-05-19-17:09:00,10.86
2020-05-19-18:09:00,0.0
2020-05-19-19:09:00,0.0
